speciesKey,scientificName,matchType,Orig_name,nRecords
3169677,Plumeria obtusa L.,EXACT,Plumeria obtusa L.,1138
3614691,Plumeria pudica Jacq.,EXACT,Plumeria pudica Jacq.,400
3169674,Plumeria rubra L.,EXACT,Plumeria rubra L.,5448
9253312,"Poacynum sarmatiense (Woodson) Mavrodiev, Laktionov & Yu.E.Alexeev",EXACT,"Poacynum sarmatiense (Woodson) Mavrodiev, Laktionov & Yu.E.Alexeev",95
9621888,"Poacynum venetum (L.) Mavrodiev, Laktionov & Yu.E.Alexeev",EXACT,"Poacynum venetum (L.) Mavrodiev, Laktionov & Yu.E.Alexeev",580
2901915,Polysphaeria multiflora Hiern,EXACT,Polysphaeria multiflora Hiern,393
5337569,Portlandia grandiflora L.,EXACT,Portlandia grandiflora L.,109
2893899,Posoqueria latifolia (Rudge) Schult.,EXACT,Posoqueria latifolia (Rudge) Schult.,5899
2893927,Posoqueria longiflora Aubl.,EXACT,Posoqueria longiflora Aubl.,1101
5414415,Prestonia quinquangularis (Jacq.) Spreng.,EXACT,Prestonia quinquangularis (Jacq.) Spreng.,993
2899673,Pseudomussaenda flava Verdc.,EXACT,Pseudomussaenda flava Verdc.,118
2920891,Psychotria carthagenensis Jacq.,EXACT,Psychotria carthagenensis Jacq.,8371
2921033,Psychotria costivenia Griseb.,EXACT,Psychotria costivenia Griseb.,1577
2920358,Psychotria panamensis Standl.,EXACT,Psychotria panamensis Standl.,1100
2922220,Psychotria punctata Vatke,EXACT,Psychotria punctata Vatke,983
3848403,Psychotria uahukensis Lorence & W.L.Wagner,EXACT,Psychotria uahukensis Lorence & W.L.Wagner,5
3573375,Raphionacme hirsuta (E.Mey.),EXACT,Raphionacme hirsuta (E.Mey.),605
3573074,Raphionacme utilis N.E.Br. & Stapf,EXACT,Raphionacme utilis N.E.Br. & Stapf,8
2896795,Raritebe palicoureoides subsp. dwyerianum J.H.Kirkbr.,EXACT,Raritebe palicoureoides subsp. dwyerianum J.H.Kirkbr.,1016
3618324,Rauvolfia caffra Sond.,EXACT,Rauvolfia caffra Sond.,1428
3169787,Rauvolfia serpentina (L.) Benth. ex Kurz,EXACT,Rauvolfia serpentina (L.) Benth. ex Kurz,452
3169782,Rauvolfia tetraphylla L.,EXACT,Rauvolfia tetraphylla L.,4471
3169770,Rauvolfia vomitoria Afzel.,EXACT,Rauvolfia vomitoria Afzel.,9144
3845991,Rhodopentas bussei (K.Krause) Kårehed & B.Bremer,EXACT,Rhodopentas bussei (K.Krause) Kårehed & B.Bremer,251
5337499,Richardia brasiliensis Gomes,EXACT,Richardia brasiliensis Gomes,4272
5337460,Richardia grandiflora (Cham. & Schltdl.) Steud.,EXACT,Richardia grandiflora (Cham. & Schltdl.) Steud.,3220
5337479,Richardia humistrata (Cham. & Schltdl.) Steud.,EXACT,Richardia humistrata (Cham. & Schltdl.) Steud.,556
5337491,Richardia scabra L.,EXACT,Richardia scabra L.,4033
5337472,Richardia stellaris (Cham. & Schltdl.) Steud.,EXACT,Richardia stellaris (Cham. & Schltdl.) Steud.,1365
5337452,Richardia tricocca (Torr. & A.Gray) Standl.,EXACT,Richardia tricocca (Torr. & A.Gray) Standl.,421
2897658,Rogiera amoena Planch.,EXACT,Rogiera amoena Planch.,840
5336079,Rondeletia anomala Veitch,EXACT,Rondeletia anomala Veitch,1
5335872,Rondeletia odorata Jacq.,EXACT,Rondeletia odorata Jacq.,347
5335817,Rondeletia purdiei Hook.f.,EXACT,Rondeletia purdiei Hook.f.,176
2904221,Rosenbergiodendron formosum (Jacq.) Fagerl.,EXACT,Rosenbergiodendron formosum (Jacq.) Fagerl.,568
2906181,Rothmannia globosa (Hochst.) Keay,EXACT,Rothmannia globosa (Hochst.) Keay,337
2906234,Rothmannia whitfieldii (Lindl.) Dandy,EXACT,Rothmannia whitfieldii (Lindl.) Dandy,1581
2892192,Rubia cordifolia L.,EXACT,Rubia cordifolia L.,4263
2892347,Rubia peregrina L.,EXACT,Rubia peregrina L.,118000
2892272,Rubia tinctorum L.,EXACT,Rubia tinctorum L.,3992
5414514,Sabatia angularis (L.) Pursh,EXACT,Sabatia angularis (L.) Pursh,3209
5414501,Sabatia campestris Nutt.,EXACT,Sabatia campestris Nutt.,3107
7311731,Sarcolobus globosus Wall.,EXACT,Sarcolobus globosus Wall.,177
5595259,Schenkia australis (R.Br.) G.Mans.,EXACT,Schenkia australis (R.Br.) G.Mans.,2007
5595256,Schenkia clementii (Domin) G.Mans.,EXACT,Schenkia clementii (Domin) G.Mans.,83
5595243,Schenkia spicata (L.) G.Mans.,EXACT,Schenkia spicata (L.) G.Mans.,4483
9264048,Scleromitrion diffusum (Willd.) R.J.Wang,EXACT,Scleromitrion diffusum (Willd.) R.J.Wang,1138
3840156,Sebaea brachyphylla Griseb.,EXACT,Sebaea brachyphylla Griseb.,475
3845198,Sebaea zeyheri Schinz,EXACT,Sebaea zeyheri Schinz,57
2900436,Serissa japonica (Thunb.) Thunb.,EXACT,Serissa japonica (Thunb.) Thunb.,1280
5339050,Sherardia arvensis L.,EXACT,Sherardia arvensis L.,86051
5335271,Simira erythroxylon (Willd.) Bremek.,EXACT,Simira erythroxylon (Willd.) Bremek.,60
2901431,Sipanea hispida Benth. ex Wernham,EXACT,Sipanea hispida Benth. ex Wernham,972
2918871,Spermacoce alata Aubl.,EXACT,Spermacoce alata Aubl.,4051
2918203,Spermacoce articularis L.f.,EXACT,Spermacoce articularis L.f.,506
2892008,Spermacoce capitata Ruiz & Pav.,EXACT,Spermacoce capitata Ruiz & Pav.,2996
2918849,Spermacoce confusa Rendle,EXACT,Spermacoce confusa Rendle,688
2918107,Spermacoce dasycephala (Cham. & Schltdl.) Delprete,EXACT,Spermacoce dasycephala (Cham. & Schltdl.) Delprete,485
2918624,Spermacoce densiflora (DC.) Alain,EXACT,Spermacoce densiflora (DC.) Alain,750
2918060,Spermacoce exilis (L.O.Williams) C.D.Adams ex W.C.Burger & C.M.Taylor,EXACT,Spermacoce exilis (L.O.Williams) C.D.Adams ex W.C.Burger & C.M.Taylor,1378
2915821,Spermacoce glabra Michx.,EXACT,Spermacoce glabra Michx.,1122
2916044,Spermacoce hispida L.,EXACT,Spermacoce hispida L.,384
2901191,Spermacoce laevis Lam.,EXACT,Spermacoce laevis Lam.,1847
7837453,Spermacoce ocymifolia Willd.,EXACT,Spermacoce ocymifolia Willd.,3197
2918700,Spermacoce ocymoides Burm.f.,EXACT,Spermacoce ocymoides Burm.f.,1443
2918488,Spermacoce ovalifolia (M.Martens & Galeotti) Hemsl.,EXACT,Spermacoce ovalifolia (M.Martens & Galeotti) Hemsl.,464
2911935,Spermacoce prostrata Aubl.,EXACT,Spermacoce prostrata Aubl.,1325
2918384,Spermacoce pusilla Wall.,EXACT,Spermacoce pusilla Wall.,1124
2918667,Spermacoce remota Lam.,EXACT,Spermacoce remota Lam.,4356
2918843,Spermacoce tenuior L.,EXACT,Spermacoce tenuior L.,1507
2918417,Spermacoce tetraquetra A.Rich.,EXACT,Spermacoce tetraquetra A.Rich.,400
2918574,Spermacoce verticillata L.,EXACT,Spermacoce verticillata L.,9767
5414391,Spigelia anthelmia L.,EXACT,Spigelia anthelmia L.,3182
3620551,Strophanthus boivinii Baill.,EXACT,Strophanthus boivinii Baill.,442
8685745,Strophanthus gratus (Wall. & Hook.) Baill.,EXACT,Strophanthus gratus (Wall. & Hook.) Baill.,672
3619673,Strophanthus speciosus (Ward & Harv.) Reber,EXACT,Strophanthus speciosus (Ward & Harv.) Reber,266
5414399,Strychnos nux-vomica L.,EXACT,Strychnos nux-vomica L.,477
5414400,Strychnos spinosa Lam.,EXACT,Strychnos spinosa Lam.,5211
8426630,Tabernaemontana africana Hook.,EXACT,Tabernaemontana africana Hook.,375
3169628,Tabernaemontana alba Mill.,EXACT,Tabernaemontana alba Mill.,2724
3169629,Tabernaemontana citrifolia L.,EXACT,Tabernaemontana citrifolia L.,715
7422148,Tabernaemontana dichotoma Roxb. ex Wall.,EXACT,Tabernaemontana dichotoma Roxb. ex Wall.,173
3169625,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,EXACT,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,3339
7687706,Tabernaemontana donnell-smithii Rose ex J.D.Sm.,EXACT,Tabernaemontana donnell-smithii Rose ex J.D.Sm.,1852
8016286,Tabernaemontana laurifolia L.,EXACT,Tabernaemontana laurifolia L.,63
3616406,Tabernaemontana litoralis Kunth,EXACT,Tabernaemontana litoralis Kunth,732
7792065,Tabernaemontana pandacaqui Lam.,EXACT,Tabernaemontana pandacaqui Lam.,4025
3839985,Tachiadenus carinatus (Desr.) Griseb.,EXACT,Tachiadenus carinatus (Desr.) Griseb.,356
2896355,Tarenna grevei (Drake) Homolle,EXACT,Tarenna grevei (Drake) Homolle,390
3570803,Telosma cordata (Burm.fil.) Merr.,EXACT,Telosma cordata (Burm.fil.) Merr.,211
10833034,Thevetia peruviana Pers.,EXACT,Thevetia peruviana Pers.,204
2899947,Timonius timon (Spreng.) Merr.,EXACT,Timonius timon (Spreng.) Merr.,2550
7317060,Trachelospermum asiaticum (Siebold & Zucc.) Nakai,EXACT,Trachelospermum asiaticum (Siebold & Zucc.) Nakai,5339
3169713,Trachelospermum jasminoides (Lindl.) Lem.,EXACT,Trachelospermum jasminoides (Lindl.) Lem.,2564
5338190,Uncaria gambir (W.Hunter) Roxb.,EXACT,Uncaria gambir (W.Hunter) Roxb.,246
2894034,Valantia hispida L.,EXACT,Valantia hispida L.,3295
5535734,Vallaris glabra (L.) Kuntze,EXACT,Vallaris glabra (L.) Kuntze,76
5414418,Vallesia glabra (Cav.) Link,EXACT,Vallesia glabra (Cav.) Link,1629
2917876,Vangueria infausta Burch.,EXACT,Vangueria infausta Burch.,1841
2917777,Vangueria madagascariensis J.F.Gmel.,EXACT,Vangueria madagascariensis J.F.Gmel.,939
6421637,Vinca difformis Pourr.,EXACT,Vinca difformis Pourr.,8446
3169710,Vinca herbacea Waldst. & Kit.,EXACT,Vinca herbacea Waldst. & Kit.,1460
3169708,Vinca major L.,EXACT,Vinca major L.,52637
3169707,Vinca minor L.,EXACT,Vinca minor L.,113283
5525986,Vincetoxicum biglandulosum (Endl.) Kuntze,EXACT,Vincetoxicum biglandulosum (Endl.) Kuntze,567
10869291,Vincetoxicum congolanum (Baill.) Meve & Liede,EXACT,Vincetoxicum congolanum (Baill.) Meve & Liede,169
5414548,Vincetoxicum hirundinaria Medik.,EXACT,Vincetoxicum hirundinaria Medik.,90520
10787822,Vincetoxicum indicum (Burm.fil.) Mabb.,EXACT,Vincetoxicum indicum (Burm.fil.) Mabb.,426
5414551,Vincetoxicum nigrum (L.) Moench,EXACT,Vincetoxicum nigrum (L.) Moench,7169
5414550,Vincetoxicum rossicum (Kleopow) Barbar.,EXACT,Vincetoxicum rossicum (Kleopow) Barbar.,2697
3616169,Voacanga africana Stapf ex Scott Elliot,EXACT,Voacanga africana Stapf ex Scott Elliot,740
3615322,Willughbeia edulis Roxb.,EXACT,Willughbeia edulis Roxb.,149
5535420,Wrightia antidysenterica (L.) R.Br.,EXACT,Wrightia antidysenterica (L.) R.Br.,121
5536701,Wrightia religiosa (Teijsm. & Binn.) Hook.fil.,EXACT,Wrightia religiosa (Teijsm. & Binn.) Hook.fil.,92
3842912,Zeltnera calycosa (Buckley) G.Mans.,EXACT,Zeltnera calycosa (Buckley) G.Mans.,1005
3842844,Zeltnera muehlenbergii (Griseb.) G.Mans.,EXACT,Zeltnera muehlenbergii (Griseb.) G.Mans.,663
6366105,Erodium aethiopicum (Lam.) Brumh. & Thell.,EXACT,Erodium aethiopicum (Lam.) Brumh. & Thell.,2246
3828885,Erodium alnifolium Guss.,EXACT,Erodium alnifolium Guss.,122
3828632,Erodium aureum Carolin,EXACT,Erodium aureum Carolin,806
8234765,Erodium battandierianum Rouy,EXACT,Erodium battandierianum Rouy,2
7909266,Erodium boissieri Coss.,EXACT,Erodium boissieri Coss.,110
2891628,Erodium botrys (Cav.) Bertol.,EXACT,Erodium botrys (Cav.) Bertol.,10659
2891617,Erodium brachycarpum (Godr.) Thell.,EXACT,Erodium brachycarpum (Godr.) Thell.,992
3828342,"Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez",EXACT,"Erodium carolinianum Aldasoro, Aedo, C.Navarro & L.Sáez",969
3828217,Erodium chium (Burm.fil.) Willd.,EXACT,Erodium chium (Burm.fil.) Willd.,4342
9429152,Erodium ciconium (L.) L'Hér.,EXACT,Erodium ciconium (L.) L'Hér.,8377
9485490,Erodium cicutarium (L.) L'Hér.,EXACT,Erodium cicutarium (L.) L'Hér.,234260
3827980,Erodium crinitum Carolin,EXACT,Erodium crinitum Carolin,7992
2891624,Erodium cygnorum Nees,EXACT,Erodium cygnorum Nees,2185
7841302,Erodium geoides A.St.-Hil.,EXACT,Erodium geoides A.St.-Hil.,73
8627725,Erodium glaucophyllum (L.) L'Hér.,EXACT,Erodium glaucophyllum (L.) L'Hér.,665
9537188,Erodium gruinum (L.) L'Hér.,EXACT,Erodium gruinum (L.) L'Hér.,1597
7268537,Erodium hoefftianum C.A.Mey.,EXACT,Erodium hoefftianum C.A.Mey.,149
2891619,Erodium laciniatum (Cav.) Willd.,EXACT,Erodium laciniatum (Cav.) Willd.,3584
7804156,"Erodium malachoides Willd., 1794",EXACT,"Erodium malachoides Willd., 1794",10
9297163,Erodium malacoides (L.) L'Hér.,EXACT,Erodium malacoides (L.) L'Hér.,15759
4934105,Erodium manescavii Coss.,EXACT,Erodium manescavii Coss.,645
9419993,Erodium moschatum (L.) L'Hér.,EXACT,Erodium moschatum (L.) L'Hér.,12883
7268511,Erodium neuradifolium Delile ex Godr.,EXACT,Erodium neuradifolium Delile ex Godr.,765
3826194,Erodium rupicola Boiss.,EXACT,Erodium rupicola Boiss.,130
4934102,Erodium salzmannii Delile,EXACT,Erodium salzmannii Delile,308
3826088,Erodium sebaceum Delile,EXACT,Erodium sebaceum Delile,78
3829150,Erodium stellatum Delile,EXACT,Erodium stellatum Delile,136
3829143,Erodium stephanianum Willd.,EXACT,Erodium stephanianum Willd.,863
2891626,Erodium texanum A.Gray,EXACT,Erodium texanum A.Gray,2549
7619206,Erodium trifolium (Cav.) Cav.,EXACT,Erodium trifolium (Cav.) Cav.,301
8327018,Francoa appendiculata A.Juss.,EXACT,Francoa appendiculata A.Juss.,326
2890996,Geranium aequale (Bab.) Aedo,EXACT,Geranium aequale (Bab.) Aedo,94
2890477,Geranium berteroanum Colla,EXACT,Geranium berteroanum Colla,762
2890075,Geranium bicknellii Britton,EXACT,Geranium bicknellii Britton,2572
2891010,Geranium bohemicum L.,EXACT,Geranium bohemicum L.,6324
2890995,Geranium ×cantabrigiense P.F.Yeo,EXACT,Geranium ×cantabrigiense P.F.Yeo,115
2890623,Geranium carolinianum L.,EXACT,Geranium carolinianum L.,9294
2890574,Geranium cinereum Cav.,EXACT,Geranium cinereum Cav.,2884
2891237,Geranium collinum Stephan ex Willd.,EXACT,Geranium collinum Stephan ex Willd.,1475
2890603,Geranium columbinum L.,EXACT,Geranium columbinum L.,84698
2890098,Geranium core-core Steud.,EXACT,Geranium core-core Steud.,725
10661581,Geranium dalmaticum x macrorrhizum,EXACT,Geranium dalmaticum x macrorrhizum,0
2890040,Geranium dissectum L.,EXACT,Geranium dissectum L.,201943
2890013,Geranium divaricatum Ehrh.,EXACT,Geranium divaricatum Ehrh.,1121
2890502,Geranium endressii J.Gay,EXACT,Geranium endressii J.Gay,3027
10569809,Geranium endressii x versicolor,EXACT,Geranium endressii x versicolor,4
2890394,Geranium erianthum DC.,EXACT,Geranium erianthum DC.,2149
2890370,Geranium gracile Ledeb.,EXACT,Geranium gracile Ledeb.,90
2891124,Geranium himalayense Klotzsch,EXACT,Geranium himalayense Klotzsch,470
2890382,Geranium homeanum Turcz.,EXACT,Geranium homeanum Turcz.,4208
2891552,Geranium ibericum Cav.,EXACT,Geranium ibericum Cav.,349
10173593,Geranium ibericum x platypetalum,EXACT,Geranium ibericum x platypetalum,5
2890643,Geranium incanum Burm.f.,EXACT,Geranium incanum Burm.f.,804
2890560,Geranium lucidum L.,EXACT,Geranium lucidum L.,38222
2891079,Geranium macrorrhizum L.,EXACT,Geranium macrorrhizum L.,10600
2891549,Geranium macrostylum Boiss.,EXACT,Geranium macrostylum Boiss.,181
2890983,Geranium maderense Yeo,EXACT,Geranium maderense Yeo,251
2889980,Geranium ×magnificum Hyl.,EXACT,Geranium ×magnificum Hyl.,419
2891488,Geranium molle L.,EXACT,Geranium molle L.,205053
2890266,Geranium nepalense Sweet,EXACT,Geranium nepalense Sweet,2226
2890287,Geranium nodosum L.,EXACT,Geranium nodosum L.,17364
2890035,Geranium ×oxonianum P.F.Yeo,EXACT,Geranium ×oxonianum P.F.Yeo,598
2890063,Geranium palmatum Cav.,EXACT,Geranium palmatum Cav.,297
2890536,Geranium palustre L.,EXACT,Geranium palustre L.,29080
2891390,Geranium phaeum L.,EXACT,Geranium phaeum L.,18991
9870631,Geranium phaeum x reflexum,EXACT,Geranium phaeum x reflexum,0
2890532,Geranium platypetalum Fisch. & C.A.Mey.,EXACT,Geranium platypetalum Fisch. & C.A.Mey.,233
9585058,Geranium potentilloides L'Hér. ex DC.,EXACT,Geranium potentilloides L'Hér. ex DC.,14324
2891304,Geranium pratense L.,EXACT,Geranium pratense L.,60941
2890651,Geranium psilostemon Ledeb.,EXACT,Geranium psilostemon Ledeb.,269
2890541,Geranium purpureum Vill.,EXACT,Geranium purpureum Vill.,33908
2890212,Geranium pusillum L.,EXACT,Geranium pusillum L.,108567
2891596,Geranium pylzowianum Maxim.,EXACT,Geranium pylzowianum Maxim.,402
2890122,Geranium pyrenaicum Burm.f.,EXACT,Geranium pyrenaicum Burm.f.,98212
2890512,Geranium reflexum L.,EXACT,Geranium reflexum L.,190
2890594,Geranium retrorsum L'Hér. ex DC.,EXACT,Geranium retrorsum L'Hér. ex DC.,4396
2890959,Geranium reuteri Aedo & Muñoz Garm.,EXACT,Geranium reuteri Aedo & Muñoz Garm.,440
2890668,Geranium robertianum L.,EXACT,Geranium robertianum L.,549252
2891031,Geranium rotundifolium L.,EXACT,Geranium rotundifolium L.,61785
2890920,Geranium sanguineum L.,EXACT,Geranium sanguineum L.,87225
2891583,Geranium sibiricum L.,EXACT,Geranium sibiricum L.,4797
2890846,Geranium solanderi Carolin,EXACT,Geranium solanderi Carolin,19265
2891147,Geranium sylvaticum L.,EXACT,Geranium sylvaticum L.,195243
2890228,Geranium texanum (Trel.) A.Heller,EXACT,Geranium texanum (Trel.) A.Heller,247
2891266,Geranium thunbergii Siebold & Zucc. ex Lindl. & Paxton,EXACT,Geranium thunbergii Siebold & Zucc. ex Lindl. & Paxton,4165
2890791,Geranium tuberosum L.,EXACT,Geranium tuberosum L.,1536
2890739,Geranium versicolor L.,EXACT,Geranium versicolor L.,866
2891480,Geranium viscosissimum Fisch. & C.A.Mey.,EXACT,Geranium viscosissimum Fisch. & C.A.Mey.,3412
2890972,Geranium wallichianum D.Don ex Sweet,EXACT,Geranium wallichianum D.Don ex Sweet,301
2889962,Geranium wilfordii Maxim.,EXACT,Geranium wilfordii Maxim.,1341
2890038,Geranium yeoi Aedo & Muñoz Garm.,EXACT,Geranium yeoi Aedo & Muñoz Garm.,190
3750352,Greyia sutherlandii Hook. & Harv.,EXACT,Greyia sutherlandii Hook. & Harv.,337
3845268,Melianthus comosus Vahl,EXACT,Melianthus comosus Vahl,619
3845308,Melianthus elongatus Wijnands,EXACT,Melianthus elongatus Wijnands,136
3845298,Melianthus major L.,EXACT,Melianthus major L.,823
3828021,Monsonia angustifolia E.Mey.,EXACT,Monsonia angustifolia E.Mey.,970
3827967,Monsonia brevirostrata Knuth,EXACT,Monsonia brevirostrata Knuth,106
3827959,Monsonia burkeana Planch. ex Harv. & Sond.,EXACT,Monsonia burkeana Planch. ex Harv. & Sond.,423
8588196,Pelargonium alchemilloides (L.) L'Hér. ex Sol.,EXACT,Pelargonium alchemilloides (L.) L'Hér. ex Sol.,1117
7268604,Pelargonium australe (Poir.) Jacq.,EXACT,Pelargonium australe (Poir.) Jacq.,4814
3827975,Pelargonium candicans Spreng.,EXACT,Pelargonium candicans Spreng.,436
9711656,Pelargonium capitatum (L.) L'Hér.,EXACT,Pelargonium capitatum (L.) L'Hér.,1866
7404236,Pelargonium cordifolium (Cav.) Curtis,EXACT,Pelargonium cordifolium (Cav.) Curtis,445
3826595,Pelargonium crispum (P.J.Bergius) L'Hér.,EXACT,Pelargonium crispum (P.J.Bergius) L'Hér.,327
7268508,Pelargonium cucullatum (L.) L'Hér.,EXACT,Pelargonium cucullatum (L.) L'Hér.,928
2891603,Pelargonium ×domesticum L.H.Bailey,EXACT,Pelargonium ×domesticum L.H.Bailey,248
7846075,Pelargonium fragrans Willd.,EXACT,Pelargonium fragrans Willd.,55
3827542,Pelargonium glutinosum (Jacq.) L'Hér.,EXACT,Pelargonium glutinosum (Jacq.) L'Hér.,319
3827422,Pelargonium grandiflorum (Andr.) Willd.,EXACT,Pelargonium grandiflorum (Andr.) Willd.,150
2891608,Pelargonium graveolens (Thunb.) L'Hér.,EXACT,Pelargonium graveolens (Thunb.) L'Hér.,594
2891614,Pelargonium grossularioides (L.) L'Hér.,EXACT,Pelargonium grossularioides (L.) L'Hér.,836
2891604,Pelargonium ×hortorum L.H.Bailey,EXACT,Pelargonium ×hortorum L.H.Bailey,1064
3826724,Pelargonium ×hybridum (L.) L'Hér.,EXACT,Pelargonium ×hybridum (L.) L'Hér.,67
2891609,Pelargonium inodorum Willd.,EXACT,Pelargonium inodorum Willd.,1476
2891615,Pelargonium inquinans (L.) L'Hér.,EXACT,Pelargonium inquinans (L.) L'Hér.,398
8313325,Pelargonium odoratissimum (L.) L'Hér.,EXACT,Pelargonium odoratissimum (L.) L'Hér.,380
2891607,Pelargonium panduriforme Eckl. & Zeyh.,EXACT,Pelargonium panduriforme Eckl. & Zeyh.,143
9561762,Pelargonium peltatum (L.) L'Hér.,EXACT,Pelargonium peltatum (L.) L'Hér.,918
9499241,Pelargonium quercifolium (L.) L'Hér.,EXACT,Pelargonium quercifolium (L.) L'Hér.,309
3828894,Pelargonium radens H.E.Moore,EXACT,Pelargonium radens H.E.Moore,299
7903136,Pelargonium ranunculophyllum (Eckl. & Zeyh.) Baker,EXACT,Pelargonium ranunculophyllum (Eckl. & Zeyh.) Baker,104
7856910,Pelargonium ribifolium Jacq.,EXACT,Pelargonium ribifolium Jacq.,206
7906295,Pelargonium ×roseum (Andr.),EXACT,Pelargonium ×roseum (Andr.),3
7954301,Pelargonium tomentosum Jacq.,EXACT,Pelargonium tomentosum Jacq.,211
2891610,Pelargonium vitifolium (L.) L'Hér.,EXACT,Pelargonium vitifolium (L.) L'Hér.,207
9609002,Pelargonium zonale (L.) L'Hér.,EXACT,Pelargonium zonale (L.) L'Hér.,942
3723590,Gunnera magellanica Lam.,EXACT,Gunnera magellanica Lam.,858
8078925,Gunnera manicata Linden,EXACT,Gunnera manicata Linden,180
2984306,Gunnera tinctoria (Molina) Mirb.,EXACT,Gunnera tinctoria (Molina) Mirb.,3119
3597463,Apodytes dimidiata E.Mey. ex Arn.,EXACT,Apodytes dimidiata E.Mey. ex Arn.,3360
3731513,Acanthorrhinum ramosissimum (Coss. & Durieu) Rothm.,EXACT,Acanthorrhinum ramosissimum (Coss. & Durieu) Rothm.,273
5574054,Acanthus arboreus Forssk.,EXACT,Acanthus arboreus Forssk.,106
8116963,Acanthus hungaricus (Borbás) Baen.,EXACT,Acanthus hungaricus (Borbás) Baen.,192
5415455,Acanthus mollis L.,EXACT,Acanthus mollis L.,45922
5573815,Acanthus montanus (Nees) T.Anderson,EXACT,Acanthus montanus (Nees) T.Anderson,685
5573793,Acanthus polystachyus Delile,EXACT,Acanthus polystachyus Delile,183
5573783,Acanthus pubescens (Thomson ex Oliv.) Engl.,EXACT,Acanthus pubescens (Thomson ex Oliv.) Engl.,62
5415453,Acanthus spinosus L.,EXACT,Acanthus spinosus L.,560
7760877,Achetaria azurea (Linden) V.C.Souza,EXACT,Achetaria azurea (Linden) V.C.Souza,115
9036864,Achimenes grandiflora (Schiede) A.DC.,EXACT,Achimenes grandiflora (Schiede) A.DC.,1018
6365250,Achimenes longiflora DC.,EXACT,Achimenes longiflora DC.,1078
5589489,Achimenes pedunculata Benth.,EXACT,Achimenes pedunculata Benth.,337
8087654,Adenosma indianum (Lour.) Merr.,EXACT,Adenosma indianum (Lour.) Merr.,311
7462452,Adenosma inopinatum Prain,EXACT,Adenosma inopinatum Prain,4
3173321,Aeginetia indica L.,EXACT,Aeginetia indica L.,1649
3818744,Aeschynanthus boschianus de Vriese,EXACT,Aeschynanthus boschianus de Vriese,10
3825583,Aeschynanthus longiflorus (Blume) A.DC.,EXACT,Aeschynanthus longiflorus (Blume) A.DC.,85
3825064,Aeschynanthus parasitica (Roxb.) Wall.,EXACT,Aeschynanthus parasitica (Roxb.) Wall.,106
3171238,Agalinis heterophylla (Nutt.) Small,EXACT,Agalinis heterophylla (Nutt.) Small,2077
